Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
5572.504,-0.7354219,4.424899,1.180130000000002,0.5243099999999998,0.12771000000000043,0.06034000000000006,0.03617796109684403
5493.889,-0.5731196,4.199242,1.3316899999999983,0.48892000000000024,0.164200000000001,0.0586999999999982,0.016329533560927235
5425.596,-0.6756215,4.321995,1.4237900000000003,0.4969600000000014,0.19538999999999973,0.06414999999999793,0.021739088843691887
4183.772,-2.73236,4.134496,2.3885900000000007,1.143609999999999,0.48855000000000004,0.2424500000000016,0.11830265697159116
5536.353,-0.4090263,4.269251,1.3462199999999989,0.51877,0.18246000000000073,0.053589999999999804,0.004429540563551981
4632.333,-1.061944,4.495811,2.0318499999999986,0.8605000000000018,0.3053600000000003,0.17198999999999742,0.016837686033675192
5106.998,-1.063666,2.338914,1.333169999999999,0.5095199999999984,0.20446000000000097,0.11777000000000015,0.018277105598889096
6488.161,-1.886219,3.941738,0.9190299999999993,0.21855000000000047,0.07731000000000066,0.029419999999998225,0.007046168722376452
6489.403,-1.745991,3.780531,0.9190299999999993,0.21855000000000047,0.07731000000000066,0.029419999999998225,0.007046168722376452
6724.104,-0.4715499,3.728562,1.0573500000000013,0.17971000000000004,0.021729999999999805,-0.026799999999999713,0.0043351603298927245
5429.163,-0.5494624,4.135952,1.3262600000000013,0.5305999999999997,0.21321999999999974,0.0874600000000001,0.010726306295942458
5341.347,-1.63634,2.206202,1.16723,0.45966000000000307,0.19654999999999845,0.10036999999999807,0.019261954546433303
5275.168,-1.74683,2.42899,1.3383099999999999,0.5269100000000009,0.19992000000000232,0.10994999999999777,0.011095265769223189
5527.761,-0.7027653,4.526501,1.2818799999999975,0.49250999999999934,0.1489500000000028,0.014679999999998472,0.01909621172585033
5520.235,-0.5533735,4.302175,1.3149699999999989,0.49514999999999887,0.16134000000000093,0.07334999999999958,0.006806947229405058
8156.471,-3.3399,4.577425,0.5100899999999982,-0.08919999999999817,0.026339999999997588,0.15644999999999953,0.008188163513981642
8166.245,-3.123923,4.546397,0.5100899999999982,-0.08919999999999817,0.026339999999997588,0.15644999999999953,0.008188163513981642
5210.946,-0.4015107,4.457695,1.7552699999999994,0.6280900000000003,0.21363000000000198,0.08584000000000103,0.01706832321684414
5893.523,-0.7099282,4.321709,1.078129999999998,0.39162999999999926,0.13541999999999987,0.02640000000000242,0.0071939401692501315
5790.88,-1.990407,4.523931,0.9019499999999994,0.3562100000000008,0.14489000000000019,0.07208999999999932,0.013310031358642803
5793.569,-1.870554,4.264667,0.9019499999999994,0.3562100000000008,0.14489000000000019,0.07208999999999932,0.013310031358642803
