Teff,feh,logg,u_g,g_r,r_i,i_z,sigma_phot
8745.166,-1.457077,4.247076,1.6029400000000003,0.3794499999999985,0.15390999999999977,0.14602000000000004,0.012297098389334819
8405.239,0.4101603,3.988874,1.662090000000001,0.3689499999999999,0.13625000000000043,0.12654000000000032,0.007140212323848885
8544.385,-1.27939,4.001933,1.4947599999999994,0.3405799999999992,0.13443000000000183,0.13888999999999996,0.010175243312426613
7384.997,-0.8661165,4.251229,0.9846499999999985,0.35825000000000173,0.15238000000000085,0.08816999999999808,0.008105430805848616
8479.162,-0.8620812,4.10222,1.3995599999999975,0.2517700000000005,0.1021300000000025,0.10228999999999999,0.011263695441554695
9053.439,-0.9290002,4.125397,1.4637700000000002,0.2717300000000016,0.10797999999999774,0.12429000000000201,0.009249725860366795
8248.417,-0.2683493,4.338805,1.541599999999999,0.26606999999999914,0.11187999999999931,0.09781000000000262,0.010588866999594233
8650.427,-1.151582,4.101343,1.4589399999999983,0.2396199999999986,0.10102000000000189,0.12722000000000122,0.009380368512853133
8603.509,-1.139091,4.146898,1.4785499999999985,0.2323599999999999,0.11068000000000211,0.1042299999999976,0.009983388130435053
8131.236,-1.868886,3.514578,1.1642699999999984,0.16101000000000099,0.03637999999999941,0.05479000000000056,0.007287565010598774
8423.61,-0.9792513,4.025905,1.5220200000000013,0.28285999999999945,0.06787999999999883,0.12091000000000207,0.010370427304305268
5513.204,-0.3488448,4.182755,1.8278600000000012,0.9055700000000009,0.4470199999999984,0.24224999999999852,0.014397364719080433
8441.714,-1.725585,3.836469,1.3221799999999995,0.20876999999999946,0.08511999999999986,0.09127999999999936,0.007163930490238826
8136.913,-0.82078,4.263827,1.5879999999999974,0.3183200000000035,0.14284999999999926,0.09368999999999872,0.013743431370473751
8565.181,-1.375057,3.951708,1.4236599999999981,0.19815000000000005,0.09135000000000026,0.01249999999999929,0.006994239342451258
8593.855,-1.676018,4.063149,1.393729999999998,0.2399400000000007,0.08574000000000126,0.10570999999999842,0.010367024865440652
9043.149,-1.126504,3.821447,1.3457299999999979,0.27977000000000096,0.07830000000000048,0.07662999999999975,0.006604091062927055
8229.868,-1.850625,3.636557,1.2356099999999994,0.22008000000000116,0.06537999999999933,0.05988999999999933,0.006534326291990094
8695.344,-1.183357,3.897393,1.4722699999999982,0.22704000000000057,0.06509999999999927,0.09872000000000014,0.006902225046670928
8473.383,-0.9774299,3.919903,1.4414399999999983,0.21085000000000065,0.058539999999998926,0.06482000000000099,0.006459065173907927
8808.209,-0.8398239,3.795528,1.5517299999999992,0.28364999999999974,0.1018800000000013,0.13111999999999924,0.007839404292038745
8389.482,-0.6087826,4.210167,1.5639900000000004,0.2887000000000022,0.10078999999999994,0.08734999999999715,0.01267090079058912
8753.813,0.05256104,4.3,1.6013400000000004,0.4520300000000006,0.16854999999999976,0.04158999999999935,0.012598879648597112
8770.789,-1.204185,4.291063,1.42633,0.24352000000000018,0.08009999999999806,0.08413000000000181,0.008801365316839782
8491.929,-0.4453082,4.301635,1.535309999999999,0.30959000000000003,0.1208100000000023,0.08150999999999797,0.009519394070822312
8639.476,-0.5717978,4.236132,1.5526899999999983,0.27860000000000085,0.09845999999999933,0.09683000000000064,0.008183455927909904
8742.29,-0.8087349,4.3,1.5687399999999982,0.2902799999999992,0.12009000000000114,0.0941900000000011,0.009932616779989337
8443.811,-0.954313,4.300479,1.5663699999999992,0.2937700000000021,0.10464999999999947,0.10274000000000072,0.010908860586593017
8244.167,-0.1209515,4.378043,1.5443099999999994,0.2921300000000002,0.103629999999999,0.07814000000000121,0.011343150595537622
7888.295,0.1708443,4.235626,1.5997700000000012,0.3790800000000001,0.14730999999999916,0.10625000000000107,0.006973191101881943
8258.782,-0.6252943,4.288826,1.5258899999999969,0.2793700000000001,0.10679999999999978,0.09784000000000148,0.012497313009546112
8697.658,-0.9640467,3.969564,1.4610599999999998,0.2429199999999998,0.0770300000000006,0.08584999999999887,0.006978640132490176
8679.839,-0.9808584,4.320663,1.4569299999999998,0.2736099999999997,0.09468999999999994,0.09012000000000064,0.007944575320533014
6104.293,-0.4300443,3.903612,1.419830000000001,0.6719000000000008,0.28821999999999903,0.17019000000000162,0.009962838559122092
8587.257,-1.225604,3.810504,1.1418300000000023,0.09729000000000099,-0.021580000000000155,-0.021930000000001115,0.010288598566898993
8907.207,-1.18096,3.798198,1.4394500000000008,0.1486900000000002,0.019829999999998904,0.05203000000000024,0.00671363759075071
8873.61,-0.8047226,4.226437,1.396700000000001,0.11095000000000077,-0.010619999999999408,0.011989999999999057,0.006091929193279129
8681.983,-0.4211652,3.755891,1.1361199999999982,0.07193000000000183,-0.020990000000001174,0.009809999999998098,0.007261539746230513
8639.324,-0.04823371,4.184022,1.5354799999999997,0.24939000000000178,0.0625,0.06620000000000026,0.007539965282767471
8640.624,-1.209534,4.249519,1.4893599999999978,0.23656000000000077,0.06958000000000197,0.08995999999999782,0.011988565626908415
